filepath,filename,class_name,label
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00971.jpg,00971.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02848.jpg,02848.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01637.jpg,01637.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\GuideSign\00674.jpg,00674.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\W1\00125.jpg,00125.jpg,W1,9
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03329.jpg,03329.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01590.jpg,01590.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01922.jpg,01922.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\01126.jpg,01126.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00224.jpg,00224.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P10_50\00066.jpg,00066.jpg,P10_50,7
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01801.jpg,01801.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00100.jpg,00100.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02808.jpg,02808.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00225.jpg,00225.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00278.jpg,00278.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00563.jpg,00563.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02523.jpg,02523.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00076.jpg,00076.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01398.jpg,01398.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\M4\02225.jpg,02225.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03304.jpg,03304.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P10_50\00063.jpg,00063.jpg,P10_50,7
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02099.jpg,02099.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00535.jpg,00535.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00473.jpg,00473.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01119.jpg,01119.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00300.jpg,00300.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00576.jpg,00576.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02464.jpg,02464.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M5\00086.jpg,00086.jpg,M5,3
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00270.jpg,00270.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01746.jpg,01746.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00522.jpg,00522.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00344.jpg,00344.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00701.jpg,00701.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00976.jpg,00976.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01671.jpg,01671.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00564.jpg,00564.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03218.jpg,03218.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00510.jpg,00510.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02487.jpg,02487.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00584.jpg,00584.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01254.jpg,01254.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00475.jpg,00475.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02171.jpg,02171.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00381.jpg,00381.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02158.jpg,02158.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01260.jpg,01260.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03107.jpg,03107.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03300.jpg,03300.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00391.jpg,00391.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00254.jpg,00254.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M1\00031.jpg,00031.jpg,M1,1
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00090.jpg,00090.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\M4\01851.jpg,01851.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02964.jpg,02964.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03326.jpg,03326.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M6\00017.jpg,00017.jpg,M6,4
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02516.jpg,02516.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M5\00128.jpg,00128.jpg,M5,3
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\W1\00123.jpg,00123.jpg,W1,9
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01049.jpg,01049.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00500.jpg,00500.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00518.jpg,00518.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00726.jpg,00726.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02538.jpg,02538.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01326.jpg,01326.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03321.jpg,03321.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00928.jpg,00928.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01441.jpg,01441.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00924.jpg,00924.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00352.jpg,00352.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00193.jpg,00193.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02730.jpg,02730.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\M4\01134.jpg,01134.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02622.jpg,02622.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01497.jpg,01497.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01378.jpg,01378.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01013.jpg,01013.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00087.jpg,00087.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00207.jpg,00207.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P1\00233.jpg,00233.jpg,P1,6
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00404.jpg,00404.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\W1\00018.jpg,00018.jpg,W1,9
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00393.jpg,00393.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00132.jpg,00132.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P12\00050.jpg,00050.jpg,P12,8
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P12\00063.jpg,00063.jpg,P12,8
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00335.jpg,00335.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00522.jpg,00522.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02612.jpg,02612.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00794.jpg,00794.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M5\00046.jpg,00046.jpg,M5,3
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00059.jpg,00059.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M5\00143.jpg,00143.jpg,M5,3
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P1\00254.jpg,00254.jpg,P1,6
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00454.jpg,00454.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02510.jpg,02510.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M5\00048.jpg,00048.jpg,M5,3
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\M4\02006.jpg,02006.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01861.jpg,01861.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00824.jpg,00824.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00280.jpg,00280.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00941.jpg,00941.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02135.jpg,02135.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00403.jpg,00403.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00317.jpg,00317.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P12\00018.jpg,00018.jpg,P12,8
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00167.jpg,00167.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00033.jpg,00033.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\W1\00065.jpg,00065.jpg,W1,9
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02387.jpg,02387.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\P1\00179.jpg,00179.jpg,P1,6
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03273.jpg,03273.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00086.jpg,00086.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00232.jpg,00232.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01352.jpg,01352.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02920.jpg,02920.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\M4\00104.jpg,00104.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01298.jpg,01298.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01860.jpg,01860.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03293.jpg,03293.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M6\00054.jpg,00054.jpg,M6,4
